MatchID,inning,batting_team,bowling_team,over,Ball
2,2,"Rising Pune Supergiant","Mumbai Indians",9,6
2,2,"Rising Pune Supergiant","Mumbai Indians",9,5
2,2,"Rising Pune Supergiant","Mumbai Indians",9,4
2,2,"Rising Pune Supergiant","Mumbai Indians",9,3
2,2,"Rising Pune Supergiant","Mumbai Indians",9,2
2,2,"Rising Pune Supergiant","Mumbai Indians",9,1
2,2,"Rising Pune Supergiant","Mumbai Indians",8,6
2,2,"Rising Pune Supergiant","Mumbai Indians",8,5
2,2,"Rising Pune Supergiant","Mumbai Indians",8,4
2,2,"Rising Pune Supergiant","Mumbai Indians",8,3
2,2,"Rising Pune Supergiant","Mumbai Indians",8,2
2,2,"Rising Pune Supergiant","Mumbai Indians",8,1
2,2,"Rising Pune Supergiant","Mumbai Indians",7,6
2,2,"Rising Pune Supergiant","Mumbai Indians",7,5
2,2,"Rising Pune Supergiant","Mumbai Indians",7,4
2,2,"Rising Pune Supergiant","Mumbai Indians",7,3
2,2,"Rising Pune Supergiant","Mumbai Indians",7,2
2,2,"Rising Pune Supergiant","Mumbai Indians",7,1
2,2,"Rising Pune Supergiant","Mumbai Indians",6,6
2,2,"Rising Pune Supergiant","Mumbai Indians",6,5
2,2,"Rising Pune Supergiant","Mumbai Indians",6,4
2,2,"Rising Pune Supergiant","Mumbai Indians",6,3
2,2,"Rising Pune Supergiant","Mumbai Indians",6,2
2,2,"Rising Pune Supergiant","Mumbai Indians",6,1
2,2,"Rising Pune Supergiant","Mumbai Indians",5,6
2,2,"Rising Pune Supergiant","Mumbai Indians",5,5
2,2,"Rising Pune Supergiant","Mumbai Indians",5,4
2,2,"Rising Pune Supergiant","Mumbai Indians",5,3
2,2,"Rising Pune Supergiant","Mumbai Indians",5,2
2,2,"Rising Pune Supergiant","Mumbai Indians",5,1
2,2,"Rising Pune Supergiant","Mumbai Indians",4,6
2,2,"Rising Pune Supergiant","Mumbai Indians",4,5
2,2,"Rising Pune Supergiant","Mumbai Indians",4,4
2,2,"Rising Pune Supergiant","Mumbai Indians",4,3
2,2,"Rising Pune Supergiant","Mumbai Indians",4,2
2,2,"Rising Pune Supergiant","Mumbai Indians",4,1
2,2,"Rising Pune Supergiant","Mumbai Indians",3,6
2,2,"Rising Pune Supergiant","Mumbai Indians",3,5
2,2,"Rising Pune Supergiant","Mumbai Indians",3,4
2,2,"Rising Pune Supergiant","Mumbai Indians",3,3
2,2,"Rising Pune Supergiant","Mumbai Indians",3,2
2,2,"Rising Pune Supergiant","Mumbai Indians",3,1
2,2,"Rising Pune Supergiant","Mumbai Indians",2,6
2,2,"Rising Pune Supergiant","Mumbai Indians",2,5
2,2,"Rising Pune Supergiant","Mumbai Indians",2,4
2,2,"Rising Pune Supergiant","Mumbai Indians",2,3
2,2,"Rising Pune Supergiant","Mumbai Indians",2,2
2,2,"Rising Pune Supergiant","Mumbai Indians",2,1
2,2,"Rising Pune Supergiant","Mumbai Indians",1,7
2,2,"Rising Pune Supergiant","Mumbai Indians",1,6
2,2,"Rising Pune Supergiant","Mumbai Indians",1,5
2,2,"Rising Pune Supergiant","Mumbai Indians",1,4
2,2,"Rising Pune Supergiant","Mumbai Indians",1,3
2,2,"Rising Pune Supergiant","Mumbai Indians",1,2
2,2,"Rising Pune Supergiant","Mumbai Indians",1,1
2,1,"Mumbai Indians","Rising Pune Supergiant",20,7
2,1,"Mumbai Indians","Rising Pune Supergiant",20,6
2,1,"Mumbai Indians","Rising Pune Supergiant",20,5
2,1,"Mumbai Indians","Rising Pune Supergiant",20,4
2,1,"Mumbai Indians","Rising Pune Supergiant",20,3
2,1,"Mumbai Indians","Rising Pune Supergiant",20,2
2,1,"Mumbai Indians","Rising Pune Supergiant",20,1
2,1,"Mumbai Indians","Rising Pune Supergiant",19,6
2,1,"Mumbai Indians","Rising Pune Supergiant",19,5
2,1,"Mumbai Indians","Rising Pune Supergiant",19,4
2,1,"Mumbai Indians","Rising Pune Supergiant",19,3
2,1,"Mumbai Indians","Rising Pune Supergiant",19,2
2,1,"Mumbai Indians","Rising Pune Supergiant",19,1
2,1,"Mumbai Indians","Rising Pune Supergiant",18,7
2,1,"Mumbai Indians","Rising Pune Supergiant",18,6
2,1,"Mumbai Indians","Rising Pune Supergiant",18,5
2,1,"Mumbai Indians","Rising Pune Supergiant",18,4
2,1,"Mumbai Indians","Rising Pune Supergiant",18,3
2,1,"Mumbai Indians","Rising Pune Supergiant",18,2
2,1,"Mumbai Indians","Rising Pune Supergiant",18,1
2,1,"Mumbai Indians","Rising Pune Supergiant",17,6
2,1,"Mumbai Indians","Rising Pune Supergiant",17,5
2,1,"Mumbai Indians","Rising Pune Supergiant",17,4
2,1,"Mumbai Indians","Rising Pune Supergiant",17,3
2,1,"Mumbai Indians","Rising Pune Supergiant",17,2
2,1,"Mumbai Indians","Rising Pune Supergiant",17,1
2,1,"Mumbai Indians","Rising Pune Supergiant",16,6
2,1,"Mumbai Indians","Rising Pune Supergiant",16,5
2,1,"Mumbai Indians","Rising Pune Supergiant",16,4
2,1,"Mumbai Indians","Rising Pune Supergiant",16,3
2,1,"Mumbai Indians","Rising Pune Supergiant",16,2
2,1,"Mumbai Indians","Rising Pune Supergiant",16,1
2,1,"Mumbai Indians","Rising Pune Supergiant",15,6
2,1,"Mumbai Indians","Rising Pune Supergiant",15,5
2,1,"Mumbai Indians","Rising Pune Supergiant",15,4
2,1,"Mumbai Indians","Rising Pune Supergiant",15,3
2,1,"Mumbai Indians","Rising Pune Supergiant",15,2
2,1,"Mumbai Indians","Rising Pune Supergiant",15,1
2,1,"Mumbai Indians","Rising Pune Supergiant",14,6
2,1,"Mumbai Indians","Rising Pune Supergiant",14,5
2,1,"Mumbai Indians","Rising Pune Supergiant",14,4
2,1,"Mumbai Indians","Rising Pune Supergiant",14,3
2,1,"Mumbai Indians","Rising Pune Supergiant",14,2
2,1,"Mumbai Indians","Rising Pune Supergiant",14,1
2,1,"Mumbai Indians","Rising Pune Supergiant",13,7
2,1,"Mumbai Indians","Rising Pune Supergiant",13,6
2,1,"Mumbai Indians","Rising Pune Supergiant",13,5
2,1,"Mumbai Indians","Rising Pune Supergiant",13,4
2,1,"Mumbai Indians","Rising Pune Supergiant",13,3
2,1,"Mumbai Indians","Rising Pune Supergiant",13,2
2,1,"Mumbai Indians","Rising Pune Supergiant",13,1
2,1,"Mumbai Indians","Rising Pune Supergiant",12,6
2,1,"Mumbai Indians","Rising Pune Supergiant",12,5
2,1,"Mumbai Indians","Rising Pune Supergiant",12,4
2,1,"Mumbai Indians","Rising Pune Supergiant",12,3
2,1,"Mumbai Indians","Rising Pune Supergiant",12,2
2,1,"Mumbai Indians","Rising Pune Supergiant",12,1
2,1,"Mumbai Indians","Rising Pune Supergiant",11,7
2,1,"Mumbai Indians","Rising Pune Supergiant",11,6
2,1,"Mumbai Indians","Rising Pune Supergiant",11,5
2,1,"Mumbai Indians","Rising Pune Supergiant",11,4
2,1,"Mumbai Indians","Rising Pune Supergiant",11,3
2,1,"Mumbai Indians","Rising Pune Supergiant",11,2
2,1,"Mumbai Indians","Rising Pune Supergiant",11,1
2,1,"Mumbai Indians","Rising Pune Supergiant",10,6
2,1,"Mumbai Indians","Rising Pune Supergiant",10,5
2,1,"Mumbai Indians","Rising Pune Supergiant",10,4
2,1,"Mumbai Indians","Rising Pune Supergiant",10,3
2,1,"Mumbai Indians","Rising Pune Supergiant",10,2
2,1,"Mumbai Indians","Rising Pune Supergiant",10,1
2,1,"Mumbai Indians","Rising Pune Supergiant",9,6
2,1,"Mumbai Indians","Rising Pune Supergiant",9,5
2,1,"Mumbai Indians","Rising Pune Supergiant",9,4
2,1,"Mumbai Indians","Rising Pune Supergiant",9,3
2,1,"Mumbai Indians","Rising Pune Supergiant",9,2
2,1,"Mumbai Indians","Rising Pune Supergiant",9,1
2,1,"Mumbai Indians","Rising Pune Supergiant",8,6
2,1,"Mumbai Indians","Rising Pune Supergiant",8,5
2,1,"Mumbai Indians","Rising Pune Supergiant",8,4
2,1,"Mumbai Indians","Rising Pune Supergiant",8,3
2,1,"Mumbai Indians","Rising Pune Supergiant",8,2
2,1,"Mumbai Indians","Rising Pune Supergiant",8,1
2,1,"Mumbai Indians","Rising Pune Supergiant",7,6
2,1,"Mumbai Indians","Rising Pune Supergiant",7,5
2,1,"Mumbai Indians","Rising Pune Supergiant",7,4
2,1,"Mumbai Indians","Rising Pune Supergiant",7,3
2,1,"Mumbai Indians","Rising Pune Supergiant",7,2
2,1,"Mumbai Indians","Rising Pune Supergiant",7,1
2,1,"Mumbai Indians","Rising Pune Supergiant",6,6
2,1,"Mumbai Indians","Rising Pune Supergiant",6,5
2,1,"Mumbai Indians","Rising Pune Supergiant",6,4
2,1,"Mumbai Indians","Rising Pune Supergiant",6,3
2,1,"Mumbai Indians","Rising Pune Supergiant",6,2
2,1,"Mumbai Indians","Rising Pune Supergiant",6,1
2,1,"Mumbai Indians","Rising Pune Supergiant",5,6
2,1,"Mumbai Indians","Rising Pune Supergiant",5,5
2,1,"Mumbai Indians","Rising Pune Supergiant",5,4
2,1,"Mumbai Indians","Rising Pune Supergiant",5,3
2,1,"Mumbai Indians","Rising Pune Supergiant",5,2
2,1,"Mumbai Indians","Rising Pune Supergiant",5,1
2,1,"Mumbai Indians","Rising Pune Supergiant",4,6
2,1,"Mumbai Indians","Rising Pune Supergiant",4,5
2,1,"Mumbai Indians","Rising Pune Supergiant",4,4
2,1,"Mumbai Indians","Rising Pune Supergiant",4,3
2,1,"Mumbai Indians","Rising Pune Supergiant",4,2
2,1,"Mumbai Indians","Rising Pune Supergiant",4,1
2,1,"Mumbai Indians","Rising Pune Supergiant",3,6
2,1,"Mumbai Indians","Rising Pune Supergiant",3,5
2,1,"Mumbai Indians","Rising Pune Supergiant",3,4
2,1,"Mumbai Indians","Rising Pune Supergiant",3,3
2,1,"Mumbai Indians","Rising Pune Supergiant",3,2
2,1,"Mumbai Indians","Rising Pune Supergiant",3,1
2,1,"Mumbai Indians","Rising Pune Supergiant",2,6
2,1,"Mumbai Indians","Rising Pune Supergiant",2,5
2,1,"Mumbai Indians","Rising Pune Supergiant",2,4
2,1,"Mumbai Indians","Rising Pune Supergiant",2,3
2,1,"Mumbai Indians","Rising Pune Supergiant",2,2
2,1,"Mumbai Indians","Rising Pune Supergiant",2,1
2,1,"Mumbai Indians","Rising Pune Supergiant",1,7
2,1,"Mumbai Indians","Rising Pune Supergiant",1,6
2,1,"Mumbai Indians","Rising Pune Supergiant",1,5
2,1,"Mumbai Indians","Rising Pune Supergiant",1,4
2,1,"Mumbai Indians","Rising Pune Supergiant",1,3
2,1,"Mumbai Indians","Rising Pune Supergiant",1,2
2,1,"Mumbai Indians","Rising Pune Supergiant",1,1
3,1,"Gujarat Lions","Kolkata Knight Riders",1,4
3,1,"Gujarat Lions","Kolkata Knight Riders",1,3
3,1,"Gujarat Lions","Kolkata Knight Riders",1,2
3,1,"Gujarat Lions","Kolkata Knight Riders",1,1
4,2,"Rising Pune Supergiant","Mumbai Indians",20,5
4,2,"Rising Pune Supergiant","Mumbai Indians",20,4
4,2,"Rising Pune Supergiant","Mumbai Indians",20,3
4,2,"Rising Pune Supergiant","Mumbai Indians",20,2
4,2,"Rising Pune Supergiant","Mumbai Indians",20,1
4,2,"Rising Pune Supergiant","Mumbai Indians",19,6
4,2,"Rising Pune Supergiant","Mumbai Indians",19,5
4,2,"Rising Pune Supergiant","Mumbai Indians",19,4
4,2,"Rising Pune Supergiant","Mumbai Indians",19,3
4,2,"Rising Pune Supergiant","Mumbai Indians",19,2
4,2,"Rising Pune Supergiant","Mumbai Indians",19,1
4,2,"Rising Pune Supergiant","Mumbai Indians",18,6
4,2,"Rising Pune Supergiant","Mumbai Indians",18,5
4,2,"Rising Pune Supergiant","Mumbai Indians",18,4
4,2,"Rising Pune Supergiant","Mumbai Indians",18,3
4,2,"Rising Pune Supergiant","Mumbai Indians",18,2
4,2,"Rising Pune Supergiant","Mumbai Indians",18,1
4,2,"Rising Pune Supergiant","Mumbai Indians",17,6
4,2,"Rising Pune Supergiant","Mumbai Indians",17,5
4,2,"Rising Pune Supergiant","Mumbai Indians",17,4
4,2,"Rising Pune Supergiant","Mumbai Indians",17,3
4,2,"Rising Pune Supergiant","Mumbai Indians",17,2
4,2,"Rising Pune Supergiant","Mumbai Indians",17,1
4,2,"Rising Pune Supergiant","Mumbai Indians",16,6
4,2,"Rising Pune Supergiant","Mumbai Indians",16,5
4,2,"Rising Pune Supergiant","Mumbai Indians",16,4
4,2,"Rising Pune Supergiant","Mumbai Indians",16,3
4,2,"Rising Pune Supergiant","Mumbai Indians",16,2
4,2,"Rising Pune Supergiant","Mumbai Indians",16,1
4,2,"Rising Pune Supergiant","Mumbai Indians",15,7
4,2,"Rising Pune Supergiant","Mumbai Indians",15,6
4,2,"Rising Pune Supergiant","Mumbai Indians",15,5
4,2,"Rising Pune Supergiant","Mumbai Indians",15,4
4,2,"Rising Pune Supergiant","Mumbai Indians",15,3
4,2,"Rising Pune Supergiant","Mumbai Indians",15,2
4,2,"Rising Pune Supergiant","Mumbai Indians",15,1
4,2,"Rising Pune Supergiant","Mumbai Indians",14,7
4,2,"Rising Pune Supergiant","Mumbai Indians",14,6
4,2,"Rising Pune Supergiant","Mumbai Indians",14,5
4,2,"Rising Pune Supergiant","Mumbai Indians",14,4
4,2,"Rising Pune Supergiant","Mumbai Indians",14,3
4,2,"Rising Pune Supergiant","Mumbai Indians",14,2
4,2,"Rising Pune Supergiant","Mumbai Indians",14,1
4,2,"Rising Pune Supergiant","Mumbai Indians",13,6
4,2,"Rising Pune Supergiant","Mumbai Indians",13,5
4,2,"Rising Pune Supergiant","Mumbai Indians",13,4
4,2,"Rising Pune Supergiant","Mumbai Indians",13,3
4,2,"Rising Pune Supergiant","Mumbai Indians",13,2
4,2,"Rising Pune Supergiant","Mumbai Indians",13,1
4,2,"Rising Pune Supergiant","Mumbai Indians",12,6
4,2,"Rising Pune Supergiant","Mumbai Indians",12,5
4,2,"Rising Pune Supergiant","Mumbai Indians",12,4
4,2,"Rising Pune Supergiant","Mumbai Indians",12,3
4,2,"Rising Pune Supergiant","Mumbai Indians",12,2
4,2,"Rising Pune Supergiant","Mumbai Indians",12,1
4,2,"Rising Pune Supergiant","Mumbai Indians",11,6
4,2,"Rising Pune Supergiant","Mumbai Indians",11,5
4,2,"Rising Pune Supergiant","Mumbai Indians",11,4
4,2,"Rising Pune Supergiant","Mumbai Indians",11,3
4,2,"Rising Pune Supergiant","Mumbai Indians",11,2
4,2,"Rising Pune Supergiant","Mumbai Indians",11,1
4,2,"Rising Pune Supergiant","Mumbai Indians",10,6
4,2,"Rising Pune Supergiant","Mumbai Indians",10,5
4,2,"Rising Pune Supergiant","Mumbai Indians",10,4
4,2,"Rising Pune Supergiant","Mumbai Indians",10,3
4,2,"Rising Pune Supergiant","Mumbai Indians",10,2
4,2,"Rising Pune Supergiant","Mumbai Indians",10,1
4,2,"Rising Pune Supergiant","Mumbai Indians",9,6
4,2,"Rising Pune Supergiant","Mumbai Indians",9,5
4,2,"Rising Pune Supergiant","Mumbai Indians",9,4
4,2,"Rising Pune Supergiant","Mumbai Indians",9,3
4,2,"Rising Pune Supergiant","Mumbai Indians",9,2
4,2,"Rising Pune Supergiant","Mumbai Indians",9,1
4,2,"Rising Pune Supergiant","Mumbai Indians",8,6
4,2,"Rising Pune Supergiant","Mumbai Indians",8,5
4,2,"Rising Pune Supergiant","Mumbai Indians",8,4
4,2,"Rising Pune Supergiant","Mumbai Indians",8,3
4,2,"Rising Pune Supergiant","Mumbai Indians",8,2
4,2,"Rising Pune Supergiant","Mumbai Indians",8,1
4,2,"Rising Pune Supergiant","Mumbai Indians",7,6
4,2,"Rising Pune Supergiant","Mumbai Indians",7,5
4,2,"Rising Pune Supergiant","Mumbai Indians",7,4
4,2,"Rising Pune Supergiant","Mumbai Indians",7,3
4,2,"Rising Pune Supergiant","Mumbai Indians",7,2
4,2,"Rising Pune Supergiant","Mumbai Indians",7,1
4,2,"Rising Pune Supergiant","Mumbai Indians",6,6
4,2,"Rising Pune Supergiant","Mumbai Indians",6,5
4,2,"Rising Pune Supergiant","Mumbai Indians",6,4
4,2,"Rising Pune Supergiant","Mumbai Indians",6,3
4,2,"Rising Pune Supergiant","Mumbai Indians",6,2
4,2,"Rising Pune Supergiant","Mumbai Indians",6,1
4,2,"Rising Pune Supergiant","Mumbai Indians",5,6
4,2,"Rising Pune Supergiant","Mumbai Indians",5,5
4,2,"Rising Pune Supergiant","Mumbai Indians",5,4
4,2,"Rising Pune Supergiant","Mumbai Indians",5,3
4,2,"Rising Pune Supergiant","Mumbai Indians",5,2
4,2,"Rising Pune Supergiant","Mumbai Indians",5,1
4,2,"Rising Pune Supergiant","Mumbai Indians",4,6
4,2,"Rising Pune Supergiant","Mumbai Indians",4,5
4,2,"Rising Pune Supergiant","Mumbai Indians",4,4
4,2,"Rising Pune Supergiant","Mumbai Indians",4,3
4,2,"Rising Pune Supergiant","Mumbai Indians",4,2
4,2,"Rising Pune Supergiant","Mumbai Indians",4,1
4,2,"Rising Pune Supergiant","Mumbai Indians",3,6
4,2,"Rising Pune Supergiant","Mumbai Indians",3,5
4,2,"Rising Pune Supergiant","Mumbai Indians",3,4
4,2,"Rising Pune Supergiant","Mumbai Indians",3,3
4,2,"Rising Pune Supergiant","Mumbai Indians",3,2
4,2,"Rising Pune Supergiant","Mumbai Indians",3,1
4,2,"Rising Pune Supergiant","Mumbai Indians",2,6
4,2,"Rising Pune Supergiant","Mumbai Indians",2,5
4,2,"Rising Pune Supergiant","Mumbai Indians",2,4
4,2,"Rising Pune Supergiant","Mumbai Indians",2,3
4,2,"Rising Pune Supergiant","Mumbai Indians",2,2
4,2,"Rising Pune Supergiant","Mumbai Indians",2,1
4,2,"Rising Pune Supergiant","Mumbai Indians",1,7
4,2,"Rising Pune Supergiant","Mumbai Indians",1,6
4,2,"Rising Pune Supergiant","Mumbai Indians",1,5
4,2,"Rising Pune Supergiant","Mumbai Indians",1,4
4,2,"Rising Pune Supergiant","Mumbai Indians",1,3
4,2,"Rising Pune Supergiant","Mumbai Indians",1,2
4,2,"Rising Pune Supergiant","Mumbai Indians",1,1
4,1,"Mumbai Indians","Rising Pune Supergiant",20,7
4,1,"Mumbai Indians","Rising Pune Supergiant",20,6
4,1,"Mumbai Indians","Rising Pune Supergiant",20,5
4,1,"Mumbai Indians","Rising Pune Supergiant",20,4
4,1,"Mumbai Indians","Rising Pune Supergiant",20,3
4,1,"Mumbai Indians","Rising Pune Supergiant",20,2
4,1,"Mumbai Indians","Rising Pune Supergiant",20,1
4,1,"Mumbai Indians","Rising Pune Supergiant",19,6
4,1,"Mumbai Indians","Rising Pune Supergiant",19,5
4,1,"Mumbai Indians","Rising Pune Supergiant",19,4
4,1,"Mumbai Indians","Rising Pune Supergiant",19,3
4,1,"Mumbai Indians","Rising Pune Supergiant",19,2
4,1,"Mumbai Indians","Rising Pune Supergiant",19,1
4,1,"Mumbai Indians","Rising Pune Supergiant",18,7
4,1,"Mumbai Indians","Rising Pune Supergiant",18,6
4,1,"Mumbai Indians","Rising Pune Supergiant",18,5
4,1,"Mumbai Indians","Rising Pune Supergiant",18,4
4,1,"Mumbai Indians","Rising Pune Supergiant",18,3
4,1,"Mumbai Indians","Rising Pune Supergiant",18,2
4,1,"Mumbai Indians","Rising Pune Supergiant",18,1
4,1,"Mumbai Indians","Rising Pune Supergiant",17,6
4,1,"Mumbai Indians","Rising Pune Supergiant",17,5
4,1,"Mumbai Indians","Rising Pune Supergiant",17,4
4,1,"Mumbai Indians","Rising Pune Supergiant",17,3
4,1,"Mumbai Indians","Rising Pune Supergiant",17,2
4,1,"Mumbai Indians","Rising Pune Supergiant",17,1
4,1,"Mumbai Indians","Rising Pune Supergiant",16,6
4,1,"Mumbai Indians","Rising Pune Supergiant",16,5
4,1,"Mumbai Indians","Rising Pune Supergiant",16,4
4,1,"Mumbai Indians","Rising Pune Supergiant",16,3
4,1,"Mumbai Indians","Rising Pune Supergiant",16,2
4,1,"Mumbai Indians","Rising Pune Supergiant",16,1
4,1,"Mumbai Indians","Rising Pune Supergiant",15,6
4,1,"Mumbai Indians","Rising Pune Supergiant",15,5
4,1,"Mumbai Indians","Rising Pune Supergiant",15,4
4,1,"Mumbai Indians","Rising Pune Supergiant",15,3
4,1,"Mumbai Indians","Rising Pune Supergiant",15,2
4,1,"Mumbai Indians","Rising Pune Supergiant",15,1
4,1,"Mumbai Indians","Rising Pune Supergiant",14,6
4,1,"Mumbai Indians","Rising Pune Supergiant",14,5
4,1,"Mumbai Indians","Rising Pune Supergiant",14,4
4,1,"Mumbai Indians","Rising Pune Supergiant",14,3
4,1,"Mumbai Indians","Rising Pune Supergiant",14,2
4,1,"Mumbai Indians","Rising Pune Supergiant",14,1
4,1,"Mumbai Indians","Rising Pune Supergiant",13,7
4,1,"Mumbai Indians","Rising Pune Supergiant",13,6
4,1,"Mumbai Indians","Rising Pune Supergiant",13,5
4,1,"Mumbai Indians","Rising Pune Supergiant",13,4
4,1,"Mumbai Indians","Rising Pune Supergiant",13,3
4,1,"Mumbai Indians","Rising Pune Supergiant",13,2
4,1,"Mumbai Indians","Rising Pune Supergiant",13,1
4,1,"Mumbai Indians","Rising Pune Supergiant",12,6
4,1,"Mumbai Indians","Rising Pune Supergiant",12,5
4,1,"Mumbai Indians","Rising Pune Supergiant",12,4
4,1,"Mumbai Indians","Rising Pune Supergiant",12,3
4,1,"Mumbai Indians","Rising Pune Supergiant",12,2
4,1,"Mumbai Indians","Rising Pune Supergiant",12,1
4,1,"Mumbai Indians","Rising Pune Supergiant",11,7
4,1,"Mumbai Indians","Rising Pune Supergiant",11,6
4,1,"Mumbai Indians","Rising Pune Supergiant",11,5
